,Date,Username,Tweet
779,2022-05-23 21:04:47+00:00,nagham,"@dollz87 I have one from Citibank and every year I call them to waive the fee…most of the time they do or give me bonus skyward miles instead. I’ve had a cc with them for 11 years now, and only had one fraud incident."
780,2022-05-23 21:03:58+00:00,marcberman,I will not be silenced by Citibank. Take responsibility for severely mishandling my daughter's savings account. Return the money you wire out to a hacker. Learn how to manage your clients better. @Citibank @Citibank
781,2022-05-23 20:47:40+00:00,Dillonfoudation,"people katungulu village deserve to drink clean water,stand with me and renovate this source of water for any donation please
ACCOUNT (6007422227)
NAMES(SSERUTEEGA FRED)
SWIFT ADRESS(BARCUGKX
BANK(CITIBANK NEWYORK SWIFT ADRESS( CITIUS3
ABA ROUTING NUMBER (021000089 https://t.co/fV6zP6ZPjc"
782,2022-05-23 20:47:13+00:00,DiabeticCyborgg,#SPACs were hugely #successful (for #banks) by @doctorow https://t.co/6hrMl3msiL #shirt #IPO #Tech #Technology #JPMorgan #MorganStanley #CreditSuisse #Citibank #DeutscheBank #acquisition #Money #Greed
783,2022-05-23 20:38:40+00:00,ThriftyHustler,Archives - Citibank Philippines Citi Simplicity Credit Card Review https://t.co/A7twgmhPeU #reviews
784,2022-05-23 20:33:27+00:00,c_dnielle,"@VicenteFoxQue https://t.co/5B1NVGx542
CITIBANK IMPLICADA EN LAVADO DE DINERO EN LA CAMPAÑA DE VICENTE FOX"
785,2022-05-23 20:30:50+00:00,mrroy_e,@Citibank I have seriously wanted to be her husband for years.
786,2022-05-23 20:10:03+00:00,StephenK_510,"@_TaylorNTurner @Citibank - you need to own this: ""A quarter of Haiti’s total revenue went to paying debts controlled by National City Bank and its affiliate over the course of a decade — nearly five times the amount spent on government-run schools in Haiti during that time."""
787,2022-05-23 20:07:42+00:00,yankeegirl51680,@Citibank is a phone number of yours 731-645-8781
788,2022-05-23 20:06:31+00:00,McC1n20081,I thought Citibank reps suck…nobody use @Synchrony bank… It’s a bank run by algorithms not humans. They don’t help solve problems they just quote terms of agreement
789,2022-05-23 20:01:40+00:00,McC1n20081,I thought Citibank reps suck…nobody use Synchrony bank… It’s a bank run by algorithms not humans. They don’t help solve problems they just quote terms of agreement
790,2022-05-23 20:00:03+00:00,Citibank,"Hey @Mets fans! Enter for a chance to win amazin' prizes with the #Citi Community Home Runs Fan of the Game Sweepstakes, including the ultimate prize of a virtual Pete Alonso meet &amp; greet! NoPurNec18+Rules. https://t.co/rIHQ1rTF4L https://t.co/lzKdabhFYN"
791,2022-05-23 19:55:15+00:00,ASteiner,"60% of the world’s poorest countries are in or are at high risk of debt distress. 

At my mtg with Jay Collins, Vice Chairman, Corporate and Investment Banking at @Citibank, we discussed leveraging #Fin4Dev and #privatesector partnerships for SDG achievement. #Davos2022 #WEF22 https://t.co/YAn35V1BBx"
792,2022-05-23 19:53:19+00:00,GSaravanaa,"i tried and tired of discussion about 9.99% no didn't answered properly , whom do you provide this 9.99% @Citibank @RBI @CNNnews18 @FinMinIndia https://t.co/rkeiNtuDIg"
793,2022-05-23 19:40:53+00:00,PublicBankNYC,"Wall Street's lawbreaking continues as 6 biggest banks rack up another billion dollars in fines in just over a year, says new @BetterMarkets report.

3 of the banks—JPMorgan Chase, Bank of America, and Citibank—hold about 80% of NYC's municipal deposits.
https://t.co/HySvIwWz3V"
794,2022-05-23 19:39:24+00:00,IntelMole,"@Citibank I called Citibank customer service.  A guy with a thick Inifan accent answered.  I asked if I can speak with someone in the U.S., he put me on hold and then hung up.  Called again twice and got the same response."
795,2022-05-23 19:29:10+00:00,lesalgadosup,@Citibank Lmfao that is not not downward dog
796,2022-05-23 19:24:10+00:00,donzalski,@SquawkStreet @Citi @SaraEisen @CNBC She oughta try to run citibank instead of speculating about Europe....
797,2022-05-23 19:23:57+00:00,StopMoneyPipe,"Lookin' at you, @WellsFargo @Chase @jpmorgan @Chubb @BankofAmerica @Citibank 👀👀💸💸"
798,2022-05-23 19:22:17+00:00,adiospelota,official sf pride sucks anyway why do i wanna stand behind a barricade watching citi bank employees wearing the target pride collection march down the street
799,2022-05-23 19:15:32+00:00,youngdavescott2,#chikorokoday  🔥🔥💯 https://t.co/2v4trlLJNz
800,2022-05-23 19:14:47+00:00,MS_9402,@Citibank @Mets @CitiField Can you guys fix your app my father hasn’t been able to log in for almost 2 months and that shit is unacceptable
801,2022-05-23 19:14:32+00:00,vidhi_girdhar,@flipkartsupport Citi Bank's Response https://t.co/vKEz4sUUQU
802,2022-05-23 19:13:46+00:00,youngdavescott2,@RicardoKarma1 @terra_money Did you use memo when sending
803,2022-05-23 19:11:59+00:00,youngdavescott2,@Cronos_domains @NewsCronos @TheCronicleNews Wow
804,2022-05-23 19:11:24+00:00,stonkmachineBrr,Hey @jpmorgan @BankofAmerica @WellsFargo @Citibank and all you other centralized pieces of shit!! @loopringorg @GameStop @GameStopNFT  time to wear the crown!!! See you guys in the funny papers! https://t.co/C0O3hUcHfz
805,2022-05-23 19:04:37+00:00,Cowboy1942,@Citibank I just wish this picture had Like button!
806,2022-05-23 19:01:38+00:00,BestBuySupport,"@FallingEdge Hello, thanks for reaching out today. I can understand wanting to get the best promotion available. Please contact Best Buy Credit Card support through Citibank at (888) 574-1301 for further assistance with this. If you need more information feel free to send a DM. ^Bacarri https://t.co/UTTgHd48oJ"
807,2022-05-23 19:01:35+00:00,dealsandalert,"*ASUS TUF Gaming F15 Laptop @ 55990*

2500 Discount on Citi Bank  (additional 1000)

Buy Link : https://t.co/glWO0lpzgc

*More gaming Laptops*
 — https://t.co/0xtN54XkTv"
808,2022-05-23 18:54:57+00:00,moniclesca,"The more I read the NYTIMES series #TheRansom, the angrier I get.
⁦@Citibank⁩ stole 500,000$ in gold from #Haiti in 1914.
Where is THE money?
This after the French rip-off.

The case for reparation is made.

Les Milliards Envolés - The New York Times https://t.co/WG8R6oVPV2"
809,2022-05-23 18:48:51+00:00,dealsandalert,"*Back again*

KENT Supreme Plus, RO + UV + UF + TDS Control + UV, 8L @ 11,969/-

https://t.co/r9aODAzVjo

PC : Other Sites Selling for 16k

Use Citi Bank"
810,2022-05-23 18:47:32+00:00,ChrisAndersonL4,@Citibank Face down A$$ up
811,2022-05-23 18:45:43+00:00,nickmirzoeff,"@TavNyongo @MamanUbu @nytimes Not to mention Citibank, who of course got reparations from all of us for their incompetence and venality in 2008 and profited handsomely from Haiti's debt."
812,2022-05-23 18:40:42+00:00,robblackwellAB,".@MarkCalabria on FHFA's relationship to the GSEs: ""Great staff there, but under-resourced in so many areas, and they had really outsourced so much of the regulatory actual functioning to Fannie and Freddie. It was as if Citibank was running the OCC.”

https://t.co/3NcaVmFa3n https://t.co/FmqxJkKLU3"
813,2022-05-23 18:24:14+00:00,amazondealsin1,"Godrej 1.5 Ton 3 Star Inverter Split AC 
(Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC) 

at Rs.31,490 💥 (with Citibank card)

🌟 FLAT Rs.2500 Off with Citibank Cards / Rs.1000 Off with SBI Mastercard

👉🏽OFFER LINK = https://t.co/s6znE8v3I0"
814,2022-05-23 18:23:43+00:00,the_pike_man,"@NoLayingUp JT easily another $10 million in sponsor deals (Titleist, FJ, Citibank, Ralph Lauren-rip-, Greyson, Rolex)?"
815,2022-05-23 18:23:06+00:00,amazondealsin1,"LG 260L 3 Star Smart Inverter Frost-Free Double Door Refrigerator  (Door Cooling+) 

at Rs.23,490 💥 (Effectively)

🌟 Apply Rs.1000 Off Coupon
🌟 FLAT Rs.2500 Off with Citibank Cards / Rs.1000 Off with SBI Mastercard

👉🏽OFFER LINK = https://t.co/U6i2mLNFGV"
816,2022-05-23 18:22:38+00:00,anfelosa,@ZanganoAgain Comprarla con la tarjeta del Citibank 🙊
817,2022-05-23 18:20:29+00:00,Zenon91816755,"Minister Sasin na szczycie w Davos chwali się,że wspomoże nas Citi Bank.Kto za to będzie płacił.Już teraz prąd drożeje o ponad 100% i zapłacą za to wszyscy Polacy.Takiego nieudacznika już dawno nie było,ale to jest wina premiera Morawieckiego,chodzącego na sznurku u prezesa."
818,2022-05-23 18:05:11+00:00,kaitlyncosta6,Waited 9+ hours in the rain for #HarryStylesTODAY 😳🪩🧡#CitiConcertSeries @Citibank https://t.co/ZfgPurgytd
819,2022-05-23 18:00:01+00:00,Citibank,"Now through 7/15/22, each time you use your Citi @Mastercard to order online or tap in store at qualifying grocery stores &amp; restaurants, Mastercard will donate $.01, up to $5M, to @SU2C. Together, we can Start Something #Priceless. T&amp;Cs apply. Learn more: https://t.co/akAlMyQ2YV https://t.co/GNMD61pr33"
820,2022-05-23 17:53:18+00:00,DealsZoneIndia,"Godrej 1.5 Ton 3 Star Inverter Split AC 
(Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC) at ₹31,490 (Effectively)

💳 Flat ₹2,500 Off with Citibank Cards.

https://t.co/kTar8yd13F"
821,2022-05-23 17:50:35+00:00,DealsZoneIndia,"Amazfit GTR 2e SmartWatch with Curved Design, 1.39 Always-on AMOLED Display, SpO2 &amp; Stress Monitor, Built-in Alexa, Built-in GPS at ₹7,999 

💳 Extra 10% Instant Discount with Citibank Credit Cards and Debit Cards.

👉 https://t.co/ddNlgMSwrC"
822,2022-05-23 17:27:57+00:00,LaDawnTownsend,"""The storms from supply chains &amp; from the energy crisis""...

Insights shared by @Citibank CEO Jane Frase as she spoke at the World Economic Forum are also being echoed among many 

Read my take-aways on this article on @LinkedIn 

https://t.co/KjWwBbAZVL

#recalibrateleadership"
823,2022-05-23 17:27:14+00:00,1804HaitCherie,"@YRumbold @EmmanuelMacron @JoeBiden @Citibank @nytimes @lemondefr @libe @RFI @France24_fr @AFP Qd je lis ce rapport d’enquête de NYT, je commence a comprendre pourquoi Dimitri Vorbe , Jean Marie Vorbe et Reginald Boulos ont payé pour assassiner le président haïtien Jovenel Moïse"
824,2022-05-23 17:21:27+00:00,matth_ebooks2,"Ziad, a Citibank CEO’s consultant son…. Girls can be goofy lil guys if they wanna do sports bc it's just very weak like my voice over the last 24 hours I feel both incredible and awful."
825,2022-05-23 17:15:14+00:00,NewsFromBW,Citibank UK Regulatory Announcement: FRN Variable Rate Fix https://t.co/DKa4N8ZMwA https://t.co/qdgW5dwES4
826,2022-05-23 17:15:12+00:00,NewsFromBW,Citibank UK Regulatory Announcement: FRN Variable Rate Fix https://t.co/kP6ygwaWVv https://t.co/DIFh1qAeAu
827,2022-05-23 17:15:10+00:00,NewsFromBW,Citibank UK Regulatory Announcement: FRN Variable Rate Fix https://t.co/zoVBDOdFhw
828,2022-05-23 17:15:03+00:00,ChicagoBeerSnob,@GrahamTuckerIII @LawyerBitcoiner @StephanieKelton Only the US government is a currency issuer; not a corporation. I can't take Citibank Dividends to pay for my groceries.
829,2022-05-23 17:14:56+00:00,CozyPenguin741,@SlimJim https://t.co/noxhIeXrwm
830,2022-05-23 17:07:21+00:00,HypocriticallyS,@polyhannah @AttorneyCrump @Citibank Yup
831,2022-05-23 17:02:19+00:00,BigkartDeal,"Godrej 1.5 Ton 3 Star Inverter Split AC (Copper, 2022 model) @ 30990.

₹2500 Discount with Citi Bank Cards

https://t.co/dMJ9HgCxVG"
832,2022-05-23 16:52:32+00:00,jeffsky_poincy,@Citibank The haitian people need answers! https://t.co/KHkYMxB5OA
833,2022-05-23 16:52:11+00:00,DealBeeOfficial,"Godrej 1.5 Ton 3 Star Inverter Split AC 
(Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC) at ₹31,490 with Citibank card

FLAT ₹2500 Off with Citibank Cards

https://t.co/gAMN0nwxDv"
834,2022-05-23 16:43:16+00:00,marcberman,Citibank has block my emails. This is how this financial institution operates. #disgraceful https://t.co/LFVUts2yCj
835,2022-05-23 16:39:44+00:00,PPapoofnik,"@Taraustralis @Citibank Presuming you deal with Sydney - worst branch of any Citibank.  They just sold it to NAB.  I'm not hopeful for improvement, but then I don't rely on any one bank in any one country.  I find chats are best way to resolve things, and you can download the narrative."
836,2022-05-23 16:38:58+00:00,YRumbold,"A few questions to ask this week: What is #France's @EmmanuelMacron, #UnitedSates ' @JoeBiden
and @Citibank’s shareholder's reaction after the investigation of the @nytimes on #Haiti? What about the French media @lemondefr @libe @Mediapart  @France24_fr?  https://t.co/V4NWms4PYt"
837,2022-05-23 16:32:28+00:00,Lipstay,"@BroadusPeggy @katekelly @maddow @ddknyt @TheJusticeDept I hear you, but I’m not so sure. Saudi Arabia holds a lot of cards and a lot of money. Heck, they even own Citibank Corp. Quite a few horrific things (foreign and domestic) got brushed under the rug while Trump was president."
838,2022-05-23 16:23:30+00:00,ZiadAsali,"The role that colonialists and imperialist played in #Haiti’s unending impoverishment.  Enslavement and extraction were followed by ransom and extraction after ‘liberation.’  #French banks followed by Citi-Bank.
#Journalism at its best. ⁦@nytimes⁩  https://t.co/XWEobp9qFi"
839,2022-05-23 16:23:08+00:00,getlootdeals1,"*Vu (50 Inches) Premium 4K Series Smart Android LED TV (2022 Model) at ₹27,499 with Citibank Cards*

https://t.co/ElDmuaVKE7

."
840,2022-05-23 16:22:47+00:00,DealBeeOfficial,"Vu (50 Inches) Premium 4K Series Smart Android LED TV (2022 Model) at ₹27,499 with Citibank Cards

https://t.co/ZtOVisSylz"
841,2022-05-23 16:21:52+00:00,LynneMorrow1,"@michaelharriot “Haiti is poor because it was forced to pay the equivalent of $21 billion, including billions to the City Bank of New York. You might not know the history of that bank’s involvement with the slave trade &amp; Haiti’s extortion. Maybe you know the bank by its current name:

Citibank.”"
842,2022-05-23 16:19:46+00:00,Bubo_The_Owl,@AskCiti I don't have a Citibank account. Etsy use Citibank to verify the bank accounts linked with Etsy shops.Micropayment  number is sent in dollars but is exchanged into Rupiah of course into an Indonesian bank account so micropayment verification does not work my shop is suspended.
843,2022-05-23 16:15:38+00:00,borden_bk,Sounds like #Haiti is owed a lot of $$. #CIC #France #Citibank  https://t.co/LAM0ix52Dm
844,2022-05-23 16:12:09+00:00,VoiceOfRipley,"@Citibank what kind of bank treats people this way?
#TikTok https://t.co/MuGXuvI9kI"
845,2022-05-23 16:10:00+00:00,discountsdeck,"Samsung 6 Kg Inverter 5 star Fully Automatic Front Loading Washing Machine

MRP: Rs 32190

Deal Price: Rs 23990 (Extra Rs 2750 Off Coupon Available)

Effective Price: Rs 21240 -Extra Rs 1500 Instant Discount on Citi Bank

Bank Offer Price: Rs 19740

Link: https://t.co/rVzekUI6eg https://t.co/RAodlQMV9L"
846,2022-05-23 16:07:41+00:00,vaniaandre_,"Haitians found themselves segregated and reduced to second-class citizens in their own nation, he said. American corporation seized their land and the Haiti national bank was turned over to Citibank.

https://t.co/yh7tFAZuMJ"
847,2022-05-23 16:06:40+00:00,1937skatefart,"at citibank we will meet accidentally, we'll start to talk when she borrows my pen"
848,2022-05-23 16:06:33+00:00,nabor605,"@Wario64 Best Buy opting to sell products on eBay so they won't have to give @Citibank @BestBuy Credit Card holders the 5% back they would get otherwise, nor the free shipping at the $35 minimum (which used to be free shipping with no minimum total requirement)."
849,2022-05-23 16:02:32+00:00,ravikaimal,"@logicalindianz What a decline from 2012 ! What a decline in the last few years! In 2012 India was projected to be the largest economy by 2050 , by Citibank......https://t.co/jvEG99K9TD"
850,2022-05-23 16:02:07+00:00,Pierrejimbert,@YRumbold @EmmanuelMacron @JoeBiden @Citibank @nytimes @lemondefr @libe @RFI @France24_fr @AFP https://t.co/mqe8Q6V6uE
851,2022-05-23 15:59:32+00:00,Tomek05327947,@Money_pl Oho już jest jakiś dil 🤣🤣🤣🤣niech Citibank dpierdala* póki może bo straci 🤣🤣
852,2022-05-23 15:54:13+00:00,johndickson72,"Imagine being one of the primary catalysts of this here rapid desolation of the economy and saying the solution is 

“we need EVERYTHING to be too big to fail. We need a Goldman Sachs and Citibank in every corner. Every bottleneck must be throttled. So much value to extract”"
853,2022-05-23 15:52:49+00:00,ONVWHF,"@PhotoTardies ทุกวันนี้ใช้บัตรเครดิต tesco lotus เติม esso ลด 2-3% ค่ะ 
 เหมือนคุ้นๆว่าจะมีของ citibankกับ UOB ที่ได้เงินคืนเยอะด้วยค่า แต่เงื่อนไขละเอียดนิดนึง"
854,2022-05-23 15:50:09+00:00,FilipinoDicky,@TODAYshow @Harry_Styles @Citibank Whats with the costume? 🙄😒
855,2022-05-23 15:41:34+00:00,BoyBaked,"I remember when these dudes gave 100k+ projections, Citibank’s report gave a projection of 300k+ for this cycle. Take this with a HUGE pinch of salt 🧂 https://t.co/KUrhbjmBHt"
856,2022-05-23 15:38:48+00:00,DealBeeOfficial,"LG 260L 3 Star Smart Inverter Frost-Free Double Door Refrigerator (GL-I292RPZX, Shiny Steel, Door Cooling+) at ₹23,490

Apply ₹1,000 Off Coupon + ₹2,500 off with Citibank Credit Cards and Debit Cards

https://t.co/bfDwovut9V"
857,2022-05-23 15:36:41+00:00,4xInsight,*FRASER: WE LOVE THE TECHNOLOGY UNDERLYING CRYPTOCURRENCIES( CEO of Citibank .. Very Different from the CEO of JP Morgan)
858,2022-05-23 15:31:59+00:00,mwandishi1,@SaraEisen Great work at #Davos2022 Forum for @CNBC. Awesome interview with @citi and @citibank CEO Jane Fraser. I particularly liked hearing how they are working to phase out of China. I hope more companies are doing this. https://t.co/J1UxHMl8Y5
859,2022-05-23 15:31:03+00:00,jrgaillot,@YRumbold @EmmanuelMacron @JoeBiden @Citibank @nytimes @lemondefr @libe @RFI @France24_fr @AFP I wrote about all of this many times in the past. Last December 31 I wrote this piece.  https://t.co/39Cqy5Ip8U
860,2022-05-23 15:30:00+00:00,dealshop999,"⌚ Fastrack Reflex VOX #Smartwatch with Alexa Built-in,1.69"" HD Display, AI-enabled coach, SpO2

M.R.P.: ₹6,995.00
⚡ Deal of the Day: ₹4,995.00
You Save: ₹2,000.00 (29%)

+ 10% Instant #Discount with Citibank Credit and Debit Cards 

Link: https://t.co/OX5zRG8DFG"
861,2022-05-23 15:26:08+00:00,BobbyTrice,@Citibank Good Morning Dan!!  Love the pants
862,2022-05-23 15:20:24+00:00,guerrasterisk,Citibank built on Haiti capital. https://t.co/VgIJtfn4KG
863,2022-05-23 15:20:21+00:00,Prakash_0304,@Citibank @Citi It is never expected service from you. Its really pathetic.
864,2022-05-23 15:18:39+00:00,DealBeeOfficial,"Loot Deal is Back!

[Location Specific] LG 1.5 Ton DUAL Inverter Split AC (2022 Model) at ₹27,990 

Apply 2500 Off Coupon ➕ Flat 2500 Off Using CitiBank Cards.

https://t.co/mWu0PtFUDN

Best Deal, if looking for AC."
865,2022-05-23 15:17:03+00:00,dealsandalert,"Loot back  LG 1.5 Ton DUAL Inverter Split AC (2022 Model) @27990

*Apply 2500 Off Coupon + Flat 2500 Off Using CitiBank Cards.*

https://t.co/HaofoeBJTF"
866,2022-05-23 15:14:30+00:00,iam_bergzhou,@raaapppyyy One time swipe then bayad daun ky wala may 3 months to pay dri na citibank dri sa Duma. 😂😂😂
867,2022-05-23 15:12:14+00:00,jeffsky_poincy,@YRumbold @Mediapart @libe @edwyplenel Please translate that into english and tag @Citibank again.
868,2022-05-23 15:10:02+00:00,AkitaMaster,@RyanLEllis @mschlapp @Delta @CocaCola @MLB @Disney @Merck @ATLHawks @AtlantaFalcons @Citibank @Google @Apple @Microsoft Cry more.
869,2022-05-23 15:09:11+00:00,Money_pl,Jacek Sasin w Davos: musimy przejść z węgla na OZE i atom. W transformacji ma pomóc Citibank https://t.co/oL7UmimkJo https://t.co/2NxqQ1TpdN
870,2022-05-23 15:08:45+00:00,MPaarlberg,"@ilikenewspapers @KatzOnEarth Yes, and also individual banks like Citibank.

Haiti is also owed reparations by the UN for the cholera epidemic but that’s another issue"
871,2022-05-23 15:01:18+00:00,venky4a,@marcberman @billprady @Citibank @Citi Do share for others to be cautious.
872,2022-05-23 14:59:07+00:00,wgospodarce,"Szef MAP: Citibank jest zainteresowany udziałem kapitałowym w transformacji energetycznej Polski; omówiliśmy warunki na stworzenie konkretnego planu inwestycyjnego

https://t.co/mSZWfBjZRX"
873,2022-05-23 14:55:25+00:00,ebourquin10,"Companies on record of donating to Republicans like Stefanick. This after same companies pledged to use their resources to combat racism in the wake of George Floyd. Companies like Walgreens, UBS, Citi bank all donated to Stefanick. #SmokeandMirrors"
874,2022-05-23 14:52:19+00:00,marcberman,Note to Citibank: You cannot stop me from my quest to alert the entire country about how you blamed my daughter after you recklessly wired her money to a scammer. @Citibank @Citi
875,2022-05-23 14:50:33+00:00,HypocriticallyS,Wow #citibank this is disgusting https://t.co/g0hydRyE9t
876,2022-05-23 14:47:36+00:00,AskCiti,"@rambmehta Hello Ram, thank you for reaching out. I'd like to help. To request assistance from our Citibank India team, please follow this link https://t.co/ras5DDX0RV. ^Jocelyn"
877,2022-05-23 14:46:36+00:00,FjLelievre,"“There are 3 R words: Russia, recession and rates” Jane Fraser, s’attend à une récession cette année. @Citibank @Davos @wef @Ageficom #wef22 https://t.co/uEJRfw0kOC"
878,2022-05-23 14:45:37+00:00,Orhanincemo,"Sen faiz almak için Cıtıbank,Denizbank,Garanti bbva ,HSBC, ingbank , Odeobank, QNB Finans‘a yatır yabancılara paranı teslim et sonra ülke yabancılara satılıyor diye devleti suçla yok öyle sen milli olacaksın ki devlette milliliği sürdürebilsin #senuyursanherkesölür"
879,2022-05-23 14:45:12+00:00,SanNL11,"Some insights🕵️‍♀️:

1. CBDC for 12 countries🌎￼
2. Each jurisdictions can have its own infra (pick their own DLT)￼✅
3. Can connect directly into their existing legacy infrastructure (not 1 way but next gen interoperability, DvP)
4. Corridors with🇺🇸 (CITI bank likely) https://t.co/Sp3LXN0QGl"
880,2022-05-23 14:39:29+00:00,SPX_Enthusiast,Citi bank ceo sees prolonged food inflation. We are fucked*
881,2022-05-23 14:36:40+00:00,chamsone,Wow! Citibank?  What’s the holier than thou posture? How do you rape a whole nation and race? https://t.co/yUQgQlJy26
882,2022-05-23 14:35:00+00:00,PR24_pl,"Citibank jest zainteresowany udziałem kapitałowym w transformacji energetycznej Polski. Sasin: omówiliśmy warunki na stworzenie konkretnego planu inwestycyjnego

https://t.co/uZjpBaXyEJ"
883,2022-05-23 14:28:19+00:00,HBurbanodL,El NYT publicó una serie de artículos bajo el título Ramson. Que terrible los haitianos pagaron a Francia más de 560M USD por su independencia vía el National Bank (actual Citibank). El efecto combinado en el tiempo en la economía de ese país equivale a 115 billones de USD!!!!
884,2022-05-23 14:26:42+00:00,lubelakusbis,"@PAPinformacje @Piotr_Wawrzyk Skoro jest Sasin to już wiadomo, że z udziału Citibank nic nie wyjdzie."
885,2022-05-23 14:25:19+00:00,cire_pl,"📈 #energetyka | 

Citibank jest zainteresowany udziałem kapitałowym w transformacji energetycznej Polski; omówiliśmy warunki stworzenia konkretnego planu inwestycyjnego - poinformował w poniedziałek w szwajcarskim Davos wicepremier, szef aktywów państwowych Jacek Sasin https://t.co/aIlgP6KMC7"
886,2022-05-23 14:11:11+00:00,Bubo_The_Owl,@AskCiti It's got nothing to do with Indonesia it's got to do with Citibank sending a verification micropayment  to my bank account and it being a 5 digits not 3 digits thank you very much Citibank for your inept dealing with bank account verification it has cost me thousands of dollars!
887,2022-05-23 14:11:09+00:00,Erilop12,@Citibank why does no one answer the Newark Broad Street phone? Been trying to get through to someone for the past week!!!
888,2022-05-23 14:02:31+00:00,AskCiti,"@Bubo_The_Owl Hello, thank you for reaching out. To locate contact information for Citibank Indonesia, please follow this link https://t.co/tXwsEiPGQg. ^Jocelyn"
889,2022-05-23 14:01:58+00:00,ManeetGupta10,"@Citi @Citibank @CitibankIN 
What third class service and call centre do you have....
Just charging for the annual fees but nobody is responding and able to help me out with how I can get my new and physical card.
Expecting a call bank from you guys .
Really pissed off🙏"
890,2022-05-23 13:56:14+00:00,KeelinJohn,"@chloe_aatkins @AlisonMorrisNOW @NBCNewsNow These companies are paying employees to kill their babies in abortions:

@Amazon
@Apple
@Microsoft
@Starbucks
@CitiBank
@Mastercard
@Tesla
@Levi Strauss
@Uber
@Lyft
@Yelp
@Match
@Bumble
@Salesforce"
891,2022-05-23 13:56:03+00:00,KeelinJohn,"@chloe_aatkins @PressSec These companies are paying employees to kill their babies in abortions:

@Amazon
@Apple
@Microsoft
@Starbucks
@CitiBank
@Mastercard
@Tesla
@Levi Strauss
@Uber
@Lyft
@Yelp
@Match
@Bumble
@Salesforce"
892,2022-05-23 13:55:42+00:00,KeelinJohn,"@chloe_aatkins These companies are paying employees to kill their babies in abortions:

@Amazon
@Apple
@Microsoft
@Starbucks
@CitiBank
@Mastercard
@Tesla
@Levi Strauss
@Uber
@Lyft
@Yelp
@Match
@Bumble
@Salesforce"
893,2022-05-23 13:55:14+00:00,RobertF70379995,@Citi bank’s customer service is awful. Arrogant and demeaning. Thinking about stopping using their service @Costco
894,2022-05-23 13:54:25+00:00,KeelinJohn,"@chloe_aatkins These companies are paying employees to kill their babies in abortions:

@Amazon
@Apple
@Microsoft
@Starbucks
@CitiBank
@Mastercard
@Tesla
@Levi Strauss
@Uber
@Lyft
@Yelp
@Match
@Bumble
@salesforce"
895,2022-05-23 13:53:22+00:00,KeelinJohn,"@chloe_aatkins @NBCNews These companies are paying employees to kill their babies in abortions:

@Amazon
@Apple
@Microsoft
@Starbucks
@CitiBank
@Mastercard
@Tesla
@Levi Strauss
@Uber
@Lyft
@Yelp
@Match
@Bumble
@Salesforce"
896,2022-05-23 13:52:24+00:00,rambmehta,"@Citibank 

A very weird situation i am in..

I applied for a card in Vadodara, Gujarat and I was able to get one ! Now, I ask for an add on card on top of my primary card and the response i get from your support folks is that my location is not serviceable.

Why is this ?"
897,2022-05-23 13:46:55+00:00,YRumbold,Questions à se poser cette semaine : Quelle est la réaction de la #France d' @EmmanuelMacron des E.U de @JoeBiden des patrons de @Citibank après l'enquête du @nytimes sur #Haiti ? Quid des médias français  @lemondefr @libe @RFI @France24_fr ou @AFP?  https://t.co/LpcR2sf0oF https://t.co/g4wR5FQeBm
898,2022-05-23 13:46:35+00:00,Gospodarka_PRSA,Citibank jest zainteresowany udziałem kapitałowym w transformacji energetycznej Polski. Wicepremier Sasin potwierdza https://t.co/liKIPn6Lw5
899,2022-05-23 13:42:43+00:00,PAPinformacje,"Szef MAP Jacek Sasin: Citibank jest zainteresowany udziałem kapitałowym w transformacji energetycznej Polski. 
https://t.co/YqOWnookB1"
900,2022-05-23 13:37:47+00:00,SuhailS55766521,@vinod_medam @TechnoFino How is your experience with citibank savings account
901,2022-05-23 13:31:40+00:00,Bubo_The_Owl,After 6 weeks they still have not verified my bank account I have submitted all the correct documents they require still I cannot transfer my money to my bank account to send my orders to my customers because Citibank are useless. @Citibank @Etsy #moneylaundry https://t.co/ylsIxI8130
902,2022-05-23 13:21:36+00:00,huhodeals,"LG 260L 3 Star Smart Inverter Frost-Free Double Door Refrigerator  (Door Cooling+) 

at Rs.23,490 💥 (Effectively)

🌟 Apply Rs.1000 Off Coupon
🌟 FLAT Rs.2500 Off with Citibank Cards / Rs.1000 Off with SBI Mastercard

Link: https://t.co/Vm5mI2U2Pv"
903,2022-05-23 13:19:51+00:00,huhodeals,"Godrej 1.5 Ton 3 Star Inverter Split AC 
(Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC) 

at Rs.31,490 💥 (with Citibank card)

🌟 FLAT Rs.2500 Off with Citibank Cards / Rs.1000 Off with SBI Mastercard

Link: https://t.co/gLKR2GVp16"
904,2022-05-23 13:18:38+00:00,p_kolbenschlag,"Today in Dylanisms

""Steal a little and they throw you in jail. Steal a lot and they make you king.""

Invade Haiti, Wall Street Urged. The U.S. Obliged.

Will capitalust robber-barons have to return their ill-gotten gains?

@Citibank 

 https://t.co/7eLHQ6y84A

#copolitics"
905,2022-05-23 13:13:31+00:00,Sharkfa01147883,@Citibank Keeps you up all night worrying about what happened to your money!?
